"","municipio","uf","lat","long"
"209","Rio Fortuna","SC",-28.1357119333333,-49.1132047666667
"210","Rio Negrinho","SC",-26.25392412,-49.5208602
"211","Rio Rufino","SC",-27.8623248,-49.78006685
"212","Rio das Antas","SC",-26.8961519,-51.0732004333333
"213","Rio do Campo","SC",-26.9474948833333,-50.1422418166667
"214","Rio do Oeste","SC",-27.1955513,-49.793907175
"215","Rio do Sul","SC",-27.214327,-49.642103216
"216","Rio dos Cedros","SC",-26.7397886333333,-49.2698608333333
"217","Riqueza","SC",-27.0682037333333,-53.3248879666667
"218","Rodeio","SC",-26.92516325,-49.36721245
"219","Romelândia","SC",-26.67697,-53.3186402333333
"220","Salete","SC",-26.9788805666667,-50.0028581666667
"221","Saltinho","SC",-26.6057099,-53.0580164
"222","Salto Veloso","SC",-26.9046307,-51.4067281666667
"223","Sangão","SC",-28.6375851333333,-49.1273057666667
"224","Santa Cecília","SC",-26.9611106,-50.420132
"225","Santa Helena","SC",-26.9384469666667,-53.6205640666667
"226","Santa Rosa de Lima","SC",-28.0379696,-49.1293142
"227","Santa Rosa do Sul","SC",-29.1354083166667,-49.71274625
"228","Santa Terezinha","SC",-26.7800901,-50.0076352333333
"229","Santa Terezinha do Progresso","SC",-26.6225824,-53.20103995
"230","Santiago do Sul","SC",-26.6358288,-52.6772613
"231","Santo Amaro da Imperatriz","SC",-27.6876593111111,-48.7742859444444
"232","Saudades","SC",-26.9280698,-53.0041374333333
"233","Schroeder","SC",-26.414946075,-49.07309415
"234","Seara","SC",-27.152446125,-52.308662675
"235","Serra Alta","SC",-26.7253244,-53.0429374333333
"236","Siderópolis","SC",-28.5965484666667,-49.4272022333333
"237","Sombrio","SC",-29.10781918,-49.6340247
"238","Sul Brasil","SC",-26.7370228,-52.9644293333333
"239","São Bento do Sul","SC",-26.2481509785714,-49.3866425
"240","São Bernardino","SC",-26.47246435,-52.96790265
"241","São Bonifácio","SC",-27.9017113666667,-48.9309299
"242","São Carlos","SC",-27.0826364875,-53.0057292125
"243","São Cristovão do Sul","SC",-27.265110025,-50.441430775
"244","São Domingos","SC",-26.5567751875,-52.53212035
"245","São Francisco do Sul","SC",-26.24634163125,-48.62643083125
"246","São Joaquim","SC",-28.29248727,-49.93468993
"247","São José","SC",-27.5902929147059,-48.6181607441176
"248","São José do Cedro","SC",-26.4548057625,-53.5003496875
"249","São José do Cerrito","SC",-27.662443,-50.5756055
"250","São João Batista","SC",-27.2767369272727,-48.8498160363636
"251","São João do Itaperiú","SC",-26.620869,-48.7685775333333
"252","São João do Oeste","SC",-27.0977926333333,-53.5952951
"253","São João do Sul","SC",-29.2213774333333,-49.8084288
"254","São Lourenço do Oeste","SC",-26.3553932,-52.8505168
"255","São Ludgero","SC",-28.3230267666667,-49.1790933
"256","São Martinho","SC",-28.1697012666667,-48.9790488333333
"257","São Miguel da Boa Vista","SC",-26.6902875333333,-53.2535475
"258","São Miguel do Oeste","SC",-26.7290821133333,-53.52001452
"259","São Pedro de Alcântara","SC",-27.5678201,-48.80543955
"260","Taió","SC",-27.1165332777778,-50.0014508777778
"261","Tangará","SC",-27.1038427875,-51.2475925875
"262","Tigrinhos","SC",-26.687517875,-53.15550095
"263","Tijucas","SC",-27.2327656181818,-48.6347676272727
"264","Timbé do Sul","SC",-28.8287516666667,-49.8509743666667
"265","Timbó","SC",-26.8222034923077,-49.2754526153846
"266","Timbó Grande","SC",-26.6161508333333,-50.6697977333333
"267","Treviso","SC",-28.5127357666667,-49.458977
"268","Treze Tílias","SC",-26.9981617666667,-51.4114576333333
"269","Treze de Maio","SC",-28.55649175,-49.149077775
"270","Trombudo Central","SC",-27.3042438777778,-49.7928114444444
"271","Três Barras","SC",-26.1125809,-50.3119678
"272","Tubarão","SC",-28.4734572096774,-49.0066418870968
"273","Tunápolis","SC",-26.9699428666667,-53.6387465333333
"274","Turvo","SC",-28.9279020625,-49.67966965
"275","União do Oeste","SC",-26.7634024666667,-52.8523881333333
"276","Urubici","SC",-28.0193143,-49.6005666375
"277","Urupema","SC",-27.9557223,-49.8745177333333
"278","Urussanga","SC",-28.5211101125,-49.320743375
"279","Vargem","SC",-27.4888464666667,-50.9756294666667
"280","Vargem Bonita","SC",-27.0047189,-51.7402330333333
"281","Vargeão","SC",-26.8625107333333,-52.1560060666667
"282","Vidal Ramos","SC",-27.3918036333333,-49.3648478333333
"283","Videira","SC",-27.0102182666667,-51.1489718133333
"284","Vitor Meireles","SC",-26.8805379,-49.8342581666667
"285","Witmarsum","SC",-26.92622225,-49.791447
"286","Xanxerê","SC",-26.8760806357143,-52.4053287285714
"287","Xavantina","SC",-27.0685172333333,-52.3428175666667
"288","Xaxim","SC",-26.96124548,-52.53302998
"289","Zortéa","SC",-27.45308365,-51.55311235
"290","Água Doce","SC",-26.9977778333333,-51.5550044
"291","Águas Frias","SC",-26.8808371333333,-52.8600699333333
"292","Águas Mornas","SC",-27.69619405,-48.82411345
"293","Águas de Chapecó","SC",-27.0748237,-52.9856093333333
