"","municipio","uf","lat","long"
"335","Quevedos","RS",-29.35169005,-54.0741141
"336","Quinze de Novembro","RS",-28.7438902333333,-53.0935746666667
"337","Redentora","RS",-27.662857075,-53.637896125
"338","Relvado","RS",-29.1130714666667,-52.0735015666667
"339","Restinga Seca","RS",-29.8187212125,-53.374766925
"340","Rio Grande","RS",-32.0366102057143,-52.1059273085714
"341","Rio Pardo","RS",-29.9858681769231,-52.3741051384615
"342","Rio dos Índios","RS",-27.3001461,-52.84165545
"343","Riozinho","RS",-29.6394884,-50.4492847
"344","Roca Sales","RS",-29.2891963,-51.87039285
"345","Rodeio Bonito","RS",-27.4742786,-53.1706610285714
"346","Rolador","RS",-28.2591001,-54.81439475
"347","Rolante","RS",-29.655697575,-50.57548885
"348","Ronda Alta","RS",-27.7912366,-52.8060697125
"349","Rondinha","RS",-27.8319761666667,-52.9057392666667
"350","Roque Gonzales","RS",-28.13175385,-55.023553725
"351","Rosário do Sul","RS",-30.2575704583333,-54.917443475
"352","Sagrada Família","RS",-27.7224016,-53.14981655
"353","Saldanha Marinho","RS",-28.40195905,-53.09425495
"354","Salto do Jacuí","RS",-29.0907841,-53.2105918666667
"355","Salvador das Missões","RS",-28.123818,-54.8378488
"356","Salvador do Sul","RS",-29.4402701,-51.5079892
"357","Sananduva","RS",-27.9489825125,-51.8077336125
"358","Santa Bárbara do Sul","RS",-28.3667101714286,-53.2526820428571
"359","Santa Cecília do Sul","RS",-28.1631001,-51.92810325
"360","Santa Clara do Sul","RS",-29.4711756,-52.0875544666667
"361","Santa Cruz do Sul","RS",-29.7137991178571,-52.4301352035714
"362","Santa Margarida do Sul","RS",-30.33764955,-54.08065225
"363","Santa Maria","RS",-29.6907844380952,-53.7996793428571
"364","Santa Maria do Herval","RS",-29.4991198,-50.9944803
"365","Santa Rosa","RS",-27.8674690263158,-54.4748240842105
"366","Santa Tereza","RS",-29.16895165,-51.7351998
"367","Santa Vitória do Palmar","RS",-33.4668710846154,-53.2746213230769
"368","Santana da Boa Vista","RS",-30.8718252666667,-53.1277902666667
"369","Santana do Livramento","RS",-30.8873332454545,-55.53461235
"370","Santiago","RS",-29.1879576235294,-54.8667167352941
"371","Santo Antônio da Patrulha","RS",-29.8437874272727,-50.5235618090909
"372","Santo Antônio das Missões","RS",-28.511667225,-55.2325412875
"373","Santo Antônio do Palma","RS",-28.4961753,-52.0261822
"374","Santo Antônio do Planalto","RS",-28.40227505,-52.69573755
"375","Santo Augusto","RS",-27.8508873625,-53.776242
"376","Santo Cristo","RS",-27.82546555,-54.6646262625
"377","Santo Expedito do Sul","RS",-27.9087886,-51.64435265
"378","Santo Ângelo","RS",-28.3008058259259,-54.2621594592593
"379","Sapiranga","RS",-29.6363683266667,-51.00157984
"380","Sapucaia do Sul","RS",-29.8294357833333,-51.1466695055556
"381","Sarandi","RS",-27.9428182666667,-52.9242743
"382","Seberi","RS",-27.48167855,-53.4024717125
"383","Sede Nova","RS",-27.6355331333333,-53.9482818333333
"384","Segredo","RS",-29.3460815666667,-52.9797409666667
"385","Selbach","RS",-28.630833475,-52.9510869
"386","Senador Salgado Filho","RS",-28.0284626,-54.5476948
"387","Sentinela do Sul","RS",-30.6128812333333,-51.5804073333333
"388","Serafina Corrêa","RS",-28.711981225,-51.933549
"389","Sertão","RS",-27.984665475,-52.25789295
