"","municipio","uf","lat","long"
"204","Guarujá","SP",-23.9875600074074,-46.2570755592593
"205","Guarulhos","SP",-23.4613750641975,-46.5265752419753
"206","Guará","SP",-20.4287217875,-47.825392875
"207","Guatapará","SP",-21.49717685,-48.03883015
"208","Guaíra","SP",-20.3251092,-48.31094025
"209","Guzolândia","SP",-20.6412639,-50.6588872
"210","Gália","SP",-22.2914106,-49.5559392
"211","Herculândia","SP",-22.0001192,-50.3956178
"212","Holambra","SP",-22.6333441,-47.0549493
"213","Hortolândia","SP",-22.87269969,-47.20983915
"214","Iacanga","SP",-21.8911476666667,-49.0172343666667
"215","Iacri","SP",-21.8562409,-50.6917902
"216","Iaras","SP",-22.8711284,-46.4964463666667
"217","Ibaté","SP",-21.955176225,-47.998265825
"218","Ibirarema","SP",-22.8177508,-50.0742124
"219","Ibirá","SP",-21.0884381666667,-49.2231314333333
"220","Ibitinga","SP",-21.757268225,-48.8281795833333
"221","Ibiúna","SP",-23.66017959,-47.23550975
"222","Icém","SP",-20.341153725,-49.19806295
"223","Iepê","SP",-22.6366228,-51.1133809
"224","Igarapava","SP",-20.03974797,-47.74778711
"225","Igaratá","SP",-23.2054084,-46.1564216
"226","Igaraçu do Tietê","SP",-22.5110916,-48.5576831
"227","Iguape","SP",-24.7077298454545,-47.5571245727273
"228","Ilha Comprida","SP",-24.7687959,-47.6055963
"229","Ilha Solteira","SP",-20.424488175,-51.3365901375
"230","Ilhabela","SP",-23.8090954,-45.3659307
"231","Indaiatuba","SP",-23.0873024952381,-47.2099141428571
"232","Indiana","SP",-22.1473952,-51.2515268
"233","Indiaporã","SP",-19.9815855,-50.2966119
"234","Inúbia Paulista","SP",-21.7703098,-50.9613477
"235","Ipaussu","SP",-23.0565709,-49.6207512
"236","Iperó","SP",-23.354745975,-47.692446425
"237","Ipeúna","SP",-22.3241475333333,-47.7182377
"238","Ipiguá","SP",-20.6559343,-49.3882699
"239","Iporanga","SP",-24.5872259,-48.5947307
"240","Ipuã","SP",-20.4401309,-48.0130342571429
"241","Iracemápolis","SP",-22.5824449333333,-47.5193562666667
"242","Irapuru","SP",-21.5713781,-51.3543746
"243","Irapuã","SP",-21.0029654,-48.9413802666667
"244","Itaberá","SP",-23.8559559,-49.1358007
"245","Itajobi","SP",-21.31500062,-49.05520792
"246","Itaju","SP",-21.9787066,-48.8054331
"247","Itanhaém","SP",-24.1818382176471,-46.7854740764706
"248","Itapecerica da Serra","SP",-23.7180105052632,-46.8485123105263
"249","Itapetininga","SP",-23.57691706,-48.02848834
"250","Itapeva","SP",-23.9821098352941,-48.8798796058824
"251","Itapevi","SP",-23.5467355375,-46.94543401875
"252","Itapira","SP",-22.4363314571429,-46.8221805357143
"253","Itapirapuã Paulista","SP",-24.5764591,-49.1699046
"254","Itaporanga","SP",-23.7082412111111,-49.4948530888889
"255","Itapura","SP",-20.6487846,-51.5019666
"256","Itapuí","SP",-22.2336647,-48.7212094
"257","Itaquaquecetuba","SP",-23.4758362590909,-46.3455398181818
"258","Itararé","SP",-24.1101984384615,-49.3394429153846
"259","Itariri","SP",-24.1454451166667,-46.95742645
"260","Itatiba","SP",-23.00772889375,-46.839227425
"261","Itatinga","SP",-23.10279802,-48.61512748
"262","Itaí","SP",-23.4144632333333,-49.0920772333333
"263","Itaóca","SP",-24.6439293,-48.8340335
"264","Itirapina","SP",-22.2549919,-47.822169175
"265","Itirapuã","SP",-20.6405909,-47.2196532
"266","Itobi","SP",-21.7344938,-46.9706697
"267","Itu","SP",-23.2725287173913,-47.2995249521739
"268","Itupeva","SP",-23.1527024,-47.057619275
"269","Ituverava","SP",-20.335502625,-47.7924492916667
"270","Itápolis","SP",-21.5898925,-48.8025220615385
"271","Jaborandi","SP",-20.6937831,-48.4139865
"272","Jaboticabal","SP",-21.2579689555556,-48.3141775666667
"273","Jacareí","SP",-23.303779992,-45.969106888
"274","Jaci","SP",-20.8837107,-49.5706648
"275","Jacupiranga","SP",-23.444351975,-48.0030730416667
"276","Jaguariúna","SP",-22.6933341777778,-46.9806221
"277","Jales","SP",-20.2683399555556,-50.5456364777778
"278","Jambeiro","SP",-23.2546074333333,-45.6933554666667
"279","Jandira","SP",-23.5283641888889,-46.9023318777778
"280","Jardinópolis","SP",-21.02356286,-47.76381832
"281","Jarinu","SP",-23.1019824,-46.7280223
"282","Jaú","SP",-22.2960622892857,-48.5591638107143
"283","Jeriquara","SP",-20.3119037,-47.5897198
"284","Joanópolis","SP",-22.9312698333333,-46.2770219
"285","José Bonifácio","SP",-21.0558561615385,-49.6869736846154
"286","João Ramalho","SP",-22.2558659,-50.7742471
"287","Jumirim","SP",-23.0856233,-47.7935148
