"","municipio","uf","lat","long"
"271","Nilo Peçanha","BA",-13.6035935,-39.1039385
"272","Nordestina","BA",-10.8246591333333,-39.4294783166667
"273","Nova Canaã","BA",-14.7900525,-40.1388664
"274","Nova Fátima","BA",-11.6018202,-39.6269716
"275","Nova Ibiá","BA",-13.8325641,-39.5925336
"276","Nova Itarana","BA",-13.0127268,-40.076656
"277","Nova Redenção","BA",-12.8157262,-41.0752872
"278","Nova Soure","BA",-11.2395164,-38.4802065
"279","Nova Viçosa","BA",-17.8957206777778,-39.3723500222222
"280","Novo Horizonte","BA",-13.5827298,-40.48749228
"281","Novo Triunfo","BA",-10.3323489,-38.4478691
"282","Olindina","BA",-11.363400275,-38.3281693125
"283","Oliveira dos Brejinhos","BA",-12.3136278,-42.8951227
"284","Ouriçangas","BA",-12.0163409,-38.6263996
"285","Ourolândia","BA",-10.9676396,-41.0866157
"286","Palmas de Monte Alto","BA",-14.2666907,-43.1666908
"287","Palmeiras","BA",-12.5299089,-41.5750864
"288","Paramirim","BA",-13.4395939,-42.2399507
"289","Paratinga","BA",-12.6905604,-43.1831503
"290","Paripiranga","BA",-10.6829898,-37.855506
"291","Pau Brasil","BA",-15.465233,-39.6501958
"292","Paulo Afonso","BA",-9.406735104,-38.230670088
"293","Pedro Alexandre","BA",-10.053357,-37.94259565
"294","Pedrão","BA",-12.1313156,-38.6483629
"295","Piatã","BA",-13.152243,-41.7682818
"296","Pilão Arcado","BA",-9.99950538333333,-42.6411892
"297","Pindaí","BA",-14.4945577,-42.6870698
"298","Pindobaçu","BA",-10.7459672,-40.357941
"299","Pintadas","BA",-11.809107,-39.9115291
"300","Piraí do Norte","BA",-13.7398839,-39.3760008
"301","Piripá","BA",-14.9346417,-41.7175304
"302","Piritiba","BA",-11.7301407,-40.5556818
"303","Planaltino","BA",-13.2467696,-40.3754326
"304","Planalto","BA",-14.6603923,-40.4788747
"305","Pojuca","BA",-12.429220925,-38.3305359
"306","Ponto Novo","BA",-10.8627982,-40.1338055
"307","Porto Seguro","BA",-16.4553532217391,-39.0668905565217
"308","Potiraguá","BA",-15.59563285,-39.858409025
"309","Poções","BA",-14.51787166,-40.37721482
"310","Prado","BA",-17.3231199615385,-39.2217740384615
"311","Presidente Dutra","BA",-11.29610325,-41.9867465666667
"312","Presidente Jânio Quadros","BA",-14.68883385,-41.6795619
"313","Presidente Tancredo Neves","BA",-13.45238105,-39.42071775
"314","Pé de Serra","BA",-12.8846067857143,-40.4479930571429
"315","Queimadas","BA",-10.9785909111111,-39.6253769777778
"316","Quijingue","BA",-10.7527267,-39.20986302
"317","Quixabeira","BA",-11.4059213,-40.1289840571429
"318","Rafael Jambeiro","BA",-12.40052808,-39.51259794
"319","Remanso","BA",-9.62325776923077,-42.0812432384615
"320","Retirolândia","BA",-11.4801230428571,-39.4170688
"321","Riacho de Santana","BA",-13.59901387,-42.92766754
"322","Riachão das Neves","BA",-11.7341835363636,-44.8887100363636
